Year Month,State,Countym,Industry,Suspicious Activity,Count
2019,California,"Sacramento County, CA",Casino/Card Club - Card Club,Refused or Avoided Request for Documentation,48
2019,California,"Sacramento County, CA",Casino/Card Club - Card Club,Suspicion Concerning the Source of Funds,2
2019,California,"Sacramento County, CA",Casino/Card Club - Card Club,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,3
2019,California,"Sacramento County, CA",Casino/Card Club - Card Club,Transaction Out of Pattern for Customer(s),1
2019,California,"Sacramento County, CA",Casino/Card Club - Card Club,Transaction(s) Below BSA Recordkeeping Threshold,98
2019,California,"Sacramento County, CA",Casino/Card Club - Card Club,Transaction(s) Below CTR Threshold,101
2019,California,"Sacramento County, CA",Casino/Card Club - Card Club,Two or More Individuals Working Together,48
2019,California,"Sacramento County, CA",Casino/Card Club - Card Club,Unknown Source of Chips,14
2019,California,"Sacramento County, CA",Casino/Card Club - Card Club,[Total],668
2019,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,2
2019,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid CTR Requirement,2
2019,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Chip Walking,3
2019,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,1
2019,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Exchanges Small Bills for Large Bills or Vice Versa,1
2019,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Identity Theft,1
2019,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Minimal Gaming with Large Transactions,4
2019,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Other Casinos,1
2019,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Other Fraud (Type),1
2019,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Other Gaming Activites,22
2019,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Other Identification Documentation,1
2019,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Provided Questionable or False Identification,1
2019,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Refused or Avoided Request for Documentation,20
2019,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Suspicion Concerning the Source of Funds,1
2019,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Suspicious Use of Multiple Accounts,1
2019,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Suspicious use of multiple transaction locations,1
2019,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Suspicious Use of Third-Party Transactors (Straw-Man),3
2019,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Transaction(s) Below BSA Recordkeeping Threshold,7
2019,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Transaction(s) Below CTR Threshold,30
2019,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Two or More Individuals Working Together,2
2019,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,[Total],105
2019,California,"Sacramento County, CA",Casino/Card Club - Tribal Authorized Casino,Changes Spelling or Arrangement of Name,3
2019,California,"Sacramento County, CA",Casino/Card Club - Tribal Authorized Casino,Multiple Individuals with Same or Similar Identities,1
2019,California,"Sacramento County, CA",Casino/Card Club - Tribal Authorized Casino,Other Fraud (Type),1
2019,California,"Sacramento County, CA",Casino/Card Club - Tribal Authorized Casino,Other Identification Documentation,7
2019,California,"Sacramento County, CA",Casino/Card Club - Tribal Authorized Casino,Other Other Suspicious Activities,1
2019,California,"Sacramento County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Source of Funds,1
2019,California,"Sacramento County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious use of multiple transaction locations,2
2019,California,"Sacramento County, CA",Casino/Card Club - Tribal Authorized Casino,"Transaction with No Apparent Economic, Business, or Lawful Purpose",1
2019,California,"Sacramento County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below BSA Recordkeeping Threshold,9
2019,California,"Sacramento County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below CTR Threshold,5
2019,California,"Sacramento County, CA",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,6
2019,California,"Sacramento County, CA",Casino/Card Club - Tribal Authorized Casino,Wire,1
2019,California,"Sacramento County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],38
2019,California,"Sacramento County, CA",[Total],[Total],811
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,19
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid CTR Requirement,71
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Changes Spelling or Arrangement of Name,1
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Check,7
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Chip Walking,40
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Counterfeit Instrument,1
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Credit/Debit Card,13
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Elder Financial Exploitation,1
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Embezzlement/Theft/Disappearance of Funds,1
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Exchanges Small Bills for Large Bills or Vice Versa,2
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Identity Theft,2
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Minimal Gaming with Large Transactions,62
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Multiple Individuals with Same or Similar Identities,1
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Other Fraud (Type),3
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Other Gaming Activites,102
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Other Identification Documentation,4
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Other Structuring,15
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Documentation,15
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Identification,9
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Refused or Avoided Request for Documentation,53
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Single Individual with Multiple Identities,1
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Source of Funds,32
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Exchange of Currencies,1
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,3
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Use of Counter Checks or Markers,1
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Use of Multiple Accounts,1
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious use of multiple transaction locations,59
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Use of Noncash Monetary Instruments,32
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction Out of Pattern for Customer(s),2
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,"Transaction with No Apparent Economic, Business, or Lawful Purpose",80
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below BSA Recordkeeping Threshold,35
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below CTR Threshold,34
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,141
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Unknown Source of Chips,6
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,Wire,2
2019,California,"San Bernardino County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],852
2019,California,"San Bernardino County, CA",[Total],[Total],852
2019,California,"San Diego County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid CTR Requirement,12
2019,California,"San Diego County, CA",Casino/Card Club - Card Club,Chip Walking,11
2019,California,"San Diego County, CA",Casino/Card Club - Card Club,Exchanges Small Bills for Large Bills or Vice Versa,2
2019,California,"San Diego County, CA",Casino/Card Club - Card Club,Minimal Gaming with Large Transactions,3
2019,California,"San Diego County, CA",Casino/Card Club - Card Club,Other Gaming Activites,11
2019,California,"San Diego County, CA",Casino/Card Club - Card Club,Other Money Laundering,1
2019,California,"San Diego County, CA",Casino/Card Club - Card Club,Other Other Suspicious Activities,1
2019,California,"San Diego County, CA",Casino/Card Club - Card Club,Other Structuring,1
2019,California,"San Diego County, CA",Casino/Card Club - Card Club,Provided Questionable or False Documentation,2
2019,California,"San Diego County, CA",Casino/Card Club - Card Club,Provided Questionable or False Identification,1
2019,California,"San Diego County, CA",Casino/Card Club - Card Club,Refused or Avoided Request for Documentation,4
2019,California,"San Diego County, CA",Casino/Card Club - Card Club,Suspicion Concerning the Source of Funds,5
2019,California,"San Diego County, CA",Casino/Card Club - Card Club,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,1
2019,California,"San Diego County, CA",Casino/Card Club - Card Club,Transaction Out of Pattern for Customer(s),2
2019,California,"San Diego County, CA",Casino/Card Club - Card Club,Transaction(s) Below CTR Threshold,4
2019,California,"San Diego County, CA",Casino/Card Club - Card Club,Two or More Individuals Working Together,1
2019,California,"San Diego County, CA",Casino/Card Club - Card Club,[Total],62
2019,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Account Takeover,3
2019,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,ACH,18
2019,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Against Financial Institution(s),1
2019,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,29
2019,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid CTR Requirement,231
2019,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Business Loan,1
2019,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Changes Spelling or Arrangement of Name,4
2019,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Check,39
2019,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Chip Walking,216
2019,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Counterfeit Instrument,26
2019,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Credit/Debit Card,6
2019,California,"San Diego County, CA",Casino/Card Club - Tribal Authorized Casino,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,4
