Year Month,State,Countym,Industry,Suspicious Activity,Count
2019,New Mexico,"Do̱a Ana County, NM",Casino/Card Club - State Licensed Casino,Exchanges Small Bills for Large Bills or Vice Versa,2
2019,New Mexico,"Do̱a Ana County, NM",Casino/Card Club - State Licensed Casino,Minimal Gaming with Large Transactions,2
2019,New Mexico,"Do̱a Ana County, NM",Casino/Card Club - State Licensed Casino,Other Casinos,2
2019,New Mexico,"Do̱a Ana County, NM",Casino/Card Club - State Licensed Casino,Other Gaming Activites,12
2019,New Mexico,"Do̱a Ana County, NM",Casino/Card Club - State Licensed Casino,Other Identification Documentation,1
2019,New Mexico,"Do̱a Ana County, NM",Casino/Card Club - State Licensed Casino,Other Other Suspicious Activities,1
2019,New Mexico,"Do̱a Ana County, NM",Casino/Card Club - State Licensed Casino,Suspicion Concerning the Source of Funds,2
2019,New Mexico,"Do̱a Ana County, NM",Casino/Card Club - State Licensed Casino,Suspicious Use of Informal Value Transfer System,1
2019,New Mexico,"Do̱a Ana County, NM",Casino/Card Club - State Licensed Casino,Two or More Individuals Working Together,8
2019,New Mexico,"Do̱a Ana County, NM",Casino/Card Club - State Licensed Casino,[Total],31
2019,New Mexico,"Lea County, NM",Casino/Card Club - State Licensed Casino,Credit/Debit Card,1
2019,New Mexico,"Lea County, NM",Casino/Card Club - State Licensed Casino,Embezzlement/Theft/Disappearance of Funds,2
2019,New Mexico,"Lea County, NM",Casino/Card Club - State Licensed Casino,Minimal Gaming with Large Transactions,1
2019,New Mexico,"Lea County, NM",Casino/Card Club - State Licensed Casino,Other Structuring,1
2019,New Mexico,"Lea County, NM",Casino/Card Club - State Licensed Casino,Provided Questionable or False Documentation,2
2019,New Mexico,"Lea County, NM",Casino/Card Club - State Licensed Casino,Suspicion Concerning the Source of Funds,2
2019,New Mexico,"Lea County, NM",Casino/Card Club - State Licensed Casino,[Total],9
2019,New Mexico,"Lincoln County, NM",Casino/Card Club - State Licensed Casino,Other Gaming Activites,1
2019,New Mexico,"Lincoln County, NM",Casino/Card Club - State Licensed Casino,Other Structuring,1
2019,New Mexico,"Lincoln County, NM",Casino/Card Club - State Licensed Casino,Two or More Individuals Working Together,1
2019,New Mexico,"Lincoln County, NM",Casino/Card Club - State Licensed Casino,[Total],3
2019,New Mexico,[Total],Casino/Card Club - State Licensed Casino,[Total],43
2019,[Total],[Total],Casino/Card Club - State Licensed Casino,[Total],"15,939"
2020,California,"Alameda County, CA",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid CTR Requirement,1
2020,California,"Alameda County, CA",Casino/Card Club - State Licensed Casino,[Total],1
2020,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid CTR Requirement,2
2020,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Exchanges Small Bills for Large Bills or Vice Versa,1
2020,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Minimal Gaming with Large Transactions,2
2020,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Other Fraud (Type),3
2020,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Other Gaming Activites,5
2020,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Provided Questionable or False Documentation,3
2020,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Refused or Avoided Request for Documentation,12
2020,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Suspicious Use of Third-Party Transactors (Straw-Man),1
2020,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Transaction(s) Below BSA Recordkeeping Threshold,1
2020,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Transaction(s) Below CTR Threshold,13
2020,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Two or More Individuals Working Together,1
2020,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,[Total],44
2020,California,"San Joaquin County, CA",Casino/Card Club - State Licensed Casino,Chip Walking,1
2020,California,"San Joaquin County, CA",Casino/Card Club - State Licensed Casino,Exchanges Small Bills for Large Bills or Vice Versa,1
2020,California,"San Joaquin County, CA",Casino/Card Club - State Licensed Casino,Refused or Avoided Request for Documentation,4
2020,California,"San Joaquin County, CA",Casino/Card Club - State Licensed Casino,Two or More Individuals Working Together,1
2020,California,"San Joaquin County, CA",Casino/Card Club - State Licensed Casino,[Total],7
2020,California,"Tuolumne County, CA",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,3
2020,California,"Tuolumne County, CA",Casino/Card Club - State Licensed Casino,Exchanges Small Bills for Large Bills or Vice Versa,1
2020,California,"Tuolumne County, CA",Casino/Card Club - State Licensed Casino,Minimal Gaming with Large Transactions,1
2020,California,"Tuolumne County, CA",Casino/Card Club - State Licensed Casino,[Total],5
2020,California,[Total],Casino/Card Club - State Licensed Casino,[Total],57
2020,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,2
2020,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Chip Walking,67
2020,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Minimal Gaming with Large Transactions,7
2020,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Other Gaming Activites,1
2020,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Other Identification Documentation,2
2020,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Other Structuring,1
2020,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Provided Questionable or False Documentation,1
2020,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Refused or Avoided Request for Documentation,5
2020,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,2
2020,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Suspicious use of multiple transaction locations,1
2020,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Suspicious Use of Noncash Monetary Instruments,1
2020,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,"Transaction with No Apparent Economic, Business, or Lawful Purpose",3
2020,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Transaction(s) Below BSA Recordkeeping Threshold,1
2020,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,Transaction(s) Below CTR Threshold,32
2020,Colorado,"Gilpin County, CO",Casino/Card Club - State Licensed Casino,[Total],126
2020,Colorado,"Teller County, CO",Casino/Card Club - State Licensed Casino,Minimal Gaming with Large Transactions,1
2020,Colorado,"Teller County, CO",Casino/Card Club - State Licensed Casino,Other Structuring,1
2020,Colorado,"Teller County, CO",Casino/Card Club - State Licensed Casino,Suspicion Concerning the Source of Funds,1
2020,Colorado,"Teller County, CO",Casino/Card Club - State Licensed Casino,Two or More Individuals Working Together,1
2020,Colorado,"Teller County, CO",Casino/Card Club - State Licensed Casino,[Total],4
2020,Colorado,[Total],Casino/Card Club - State Licensed Casino,[Total],130
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,28
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid CTR Requirement,114
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Bribery or Gratuity,1
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Business Loan,1
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Changes Spelling or Arrangement of Name,2
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Check,31
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Chip Walking,475
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Counterfeit Instrument,13
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Credit/Debit Card,9
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Elder Financial Exploitation,1
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Embezzlement/Theft/Disappearance of Funds,6
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Exchanges Small Bills for Large Bills or Vice Versa,12
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Forgeries,1
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Identity Theft,1
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Market Manipulation,1
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Mass-Marketing,1
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Minimal Gaming with Large Transactions,485
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Misuse of Position or Self-Dealing,1
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Other Cyber Event,3
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Other Fraud (Type),4
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Other Gaming Activites,151
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Other Identification Documentation,4
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Other Money Laundering,120
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Other Other Suspicious Activities,75
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Other Structuring,26
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Ponzi Scheme,1
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Provided Questionable or False Documentation,29
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Provided Questionable or False Identification,40
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Refused or Avoided Request for Documentation,119
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Securities,1
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Single Individual with Multiple Identities,6
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Suspected Public/Private Corruption (Domestic),1
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Suspicion Concerning the Physical Condition of Funds,3
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Suspicion Concerning the Source of Funds,396
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,"Suspicious Designation of Beneficiaries, Assignees or Joint Owners",16
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Suspicious EFT/Wire Transfers,48
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Suspicious Exchange of Currencies,18
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,29
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Suspicious Use of Counter Checks or Markers,22
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Suspicious Use of Multiple Accounts,5
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Suspicious use of multiple transaction locations,16
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Suspicious Use of Noncash Monetary Instruments,37
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Suspicious Use of Third-Party Transactors (Straw-Man),17
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Transaction Out of Pattern for Customer(s),58
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,"Transaction with No Apparent Economic, Business, or Lawful Purpose",118
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Transaction(s) Below BSA Recordkeeping Threshold,24
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Transaction(s) Below CTR Threshold,641
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Two or More Individuals Working Together,115
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Unknown Source of Chips,123
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Wire,1
2020,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,[Total],"3,450"
2020,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,1
2020,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid CTR Requirement,1
2020,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Check,1
2020,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Chip Walking,17
2020,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Exchanges Small Bills for Large Bills or Vice Versa,1
2020,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Identity Theft,1
2020,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Minimal Gaming with Large Transactions,15
2020,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Other Gaming Activites,1
2020,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Provided Questionable or False Documentation,1
2020,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Provided Questionable or False Identification,1
2020,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Refused or Avoided Request for Documentation,3
2020,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Suspicion Concerning the Source of Funds,3
2020,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,2
2020,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Suspicious Use of Counter Checks or Markers,1
